# ALPHA = 0.05
# NUMBER_OF_TESTS = 9

# _SET1_  VARIABLE = Microglia (set)
# _SET1_  NGENES = 5310
# _SET1_  P-VALUE = 0.00323102
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000164930     8  104310661  104345094    103      13  130547     -0.43417      0.35614    2.2204e-16     -0.43417
_SET1_   ENSG00000164934     8  104426942  104455681     71       8  128996      0.40688      0.12051    2.2204e-16      0.40688
_SET1_   ENSG00000147650     8  105501459  105601252    151      17  126338     -0.63223      0.43069    2.2204e-16     -0.63223
_SET1_   ENSG00000104412     8  109455830  109499147    127      10  127715       2.4351   0.00051645    4.4409e-16       2.4351
_SET1_   ENSG00000164841     8  109619079  109799844    507      32  122764      0.39522     0.052441    2.2204e-16      0.39522
_SET1_   ENSG00000147654     8  110551940  110578225     39      11  123865      0.19254      0.16494    2.2204e-16      0.19254
_SET1_   ENSG00000147642     8  110586207  110704020    278      21  121838      0.91473     0.028654    2.2204e-16      0.91473
_SET1_   ENSG00000164796     8  113235157  114449328   2878      66  129070     -0.24371      0.01623    2.2204e-16     -0.24371
_SET1_   ENSG00000249917     8  116962736  117337297    570      40  128045       2.7415   3.6874e-05    4.4409e-16       2.7415
_SET1_   ENSG00000147679     8  117778742  117861702    212      32  128828     -0.82663      0.45745    2.2204e-16     -0.82663
_SET1_   ENSG00000184374     8  120007691  120118821    532      25  129075     -0.29069      0.19314    2.2204e-16     -0.29069
_SET1_   ENSG00000156795     8  124428965  124479470    266       8  129796     -0.74245      0.43554    2.2204e-16     -0.74245
_SET1_   ENSG00000156804     8  124510129  124553446    124      27  129370      0.45964      0.10057    2.2204e-16      0.45964
_SET1_   ENSG00000245149     8  125474726  125486817     23       5  129402     -0.22078      0.31799    2.2204e-16     -0.22078
_SET1_   ENSG00000170881     8  125486979  125500155     23       7  128059       0.3949      0.14065    2.2204e-16       0.3949
_SET1_   ENSG00000255491     8  125823468  125869758    138      25  128639      -1.3602      0.67914    2.2204e-16      -1.3602
_SET1_   ENSG00000104549     8  126010739  126034525     86       9  129834      0.20566      0.17365    2.2204e-16      0.20566
_SET1_   ENSG00000253438     8  127568568  128431295   2636     184  128629     -0.33223     0.024574    2.2204e-16     -0.33223
_SET1_   ENSG00000229140     8  129646445  130695925   2863     122  128630      -2.8664      0.73404    4.4409e-16      -2.8664
_SET1_   ENSG00000253720     8  130952102  130961640      7       4  127838       2.6047   0.00055369    4.4409e-16       2.6047
_SET1_   ENSG00000155897     8  131792547  132054672    887      52  128781     -0.59208       0.1922    2.2204e-16     -0.59208
_SET1_   ENSG00000184156     8  133133105  133493266   1219      91  127718      0.75533    0.0076239    2.2204e-16      0.75533
_SET1_   ENSG00000253521     8  133572745  133573726      3       1  130644     -0.45743      0.48051    2.2204e-16     -0.45743
_SET1_   ENSG00000155926     8  134048969  134115298    270      17  130017     -0.57131      0.34502    2.2204e-16     -0.57131
_SET1_   ENSG00000008513     8  134467091  134584183    443      76  128776      0.04048      0.13615    2.2204e-16      0.04048
_SET1_   ENSG00000253988     8  139075511  139085483     43       7  126336     -0.78036      0.49442    2.2204e-16     -0.78036
_SET1_   ENSG00000147724     8  139142266  139509065   1210     117  127381      0.13619     0.039759    2.2204e-16      0.13619
_SET1_   ENSG00000259891     8  141515912  141518142      7       2  129774     -0.45732      0.47754    2.2204e-16     -0.45732
_SET1_   ENSG00000123908     8  141530255  141645718    324      33  127574      0.30191     0.088245    2.2204e-16      0.30191
_SET1_   ENSG00000169398     8  141667999  142012315    521      12  127867    -0.053463      0.12924    2.2204e-16    -0.053463
_SET1_   ENSG00000105339     8  142127377  142205907    167      33  127817   -0.0031926      0.17171    2.2421e-16   -0.0031926
_SET1_   ENSG00000184489     8  142402093  142442554    110      16  130084     -0.33414      0.31513    2.2204e-16     -0.33414
_SET1_   ENSG00000181790     8  143530791  143626370    205      36  127997     -0.11009      0.20466    2.2204e-16     -0.11009
_SET1_   ENSG00000253741     8  143783670  143808391     65       6  121692       1.3904      0.01251    2.2204e-16       1.3904
_SET1_   ENSG00000130193     8  143808621  143818345     26       7  122590      0.68408     0.065546    2.2204e-16      0.68408
_SET1_   ENSG00000181638     8  144328991  144344875     40       7  129649      -1.5029      0.77183    2.2204e-16      -1.5029
_SET1_   ENSG00000185730     8  144371846  144380231     31       3  130644     -0.86085      0.57381    2.2204e-16     -0.86085
_SET1_   ENSG00000184428     8  144386554  144442149    185      16  128772     -0.22474      0.24557    2.2204e-16     -0.22474
_SET1_   ENSG00000158106     8  144451057  144466390     40       7  128703      0.98431     0.050637    2.2204e-16      0.98431
_SET1_   ENSG00000147813     8  144656955  144660819     16       5  130644       1.4288     0.019215    2.2204e-16       1.4288
_SET1_   ENSG00000179886     8  144680005  144685394     22       6  128578       1.0222     0.043687    2.2204e-16       1.0222
_SET1_   ENSG00000180900     8  144873090  144897549     66      15  125253       3.3238   1.8696e-05    4.4409e-16       3.3238
_SET1_   ENSG00000185189     8  144915764  144923146     10       4  124333       4.5137   8.3188e-08             0       4.5137
_SET1_   ENSG00000197858     8  145137493  145141119      5       2  129167      -0.6199       0.5622    2.2204e-16      -0.6199
_SET1_   ENSG00000179091     8  145149930  145152428      3       2   98584       1.0968     0.085206    2.2204e-16       1.0968
_SET1_   ENSG00000179632     8  145159402  145162514      3       1  130263     -0.20612      0.42782    2.2204e-16     -0.20612
_SET1_   ENSG00000179698     8  145162629  145173218     21       4  129255     -0.43637      0.45861    2.2204e-16     -0.43637
_SET1_   ENSG00000179832     8  145202919  145316843     94      13  128457      -1.2362      0.68545    2.2204e-16      -1.2362
_SET1_   ENSG00000182325     8  145579091  145583036      4       1  130263      0.79723     0.086962    2.2204e-16      0.79723
_SET1_   ENSG00000160972     8  145703352  145727504     33       8  126422    -0.051842      0.22266    2.2204e-16    -0.051842
_SET1_   ENSG00000254402     8  145747761  145752416      5       3  118628      0.94851     0.043567    2.2204e-16      0.94851
_SET1_   ENSG00000147799     8  145754563  145831201    142      10  126347     -0.20276      0.31875    2.2204e-16     -0.20276
_SET1_   ENSG00000196378     8  145998499  146012730     36       4  119162      0.55369     0.088346    2.2204e-16      0.55369
_SET1_   ENSG00000147789     8  146052849  146072894     55       8  124557      0.87032     0.045973    2.2204e-16      0.87032
_SET1_   ENSG00000183784     9     212824     215741     21       7  130418      0.42445       0.1296    2.2204e-16      0.42445
_SET1_   ENSG00000107099     9     214854     465259   1257      64  128431     -0.58325      0.11939    2.2204e-16     -0.58325
_SET1_   ENSG00000107104     9     470291     746106   1324      43  129585      -2.1516      0.62808    4.4409e-16      -2.1516
_SET1_   ENSG00000236404     9    2422702    2643359   1076      68  129087      -1.9784      0.64367    2.2204e-16      -1.9784
_SET1_   ENSG00000147852     9    2621834    2660053    122      22  129030       0.4931      0.08508    2.2204e-16       0.4931
_SET1_   ENSG00000168263     9    2717502    2730037     31       8  127669     -0.69869      0.48168    2.2204e-16     -0.69869
_SET1_   ENSG00000106688     9    4490444    4587469    324      40  128842      -2.1372      0.86335    4.4409e-16      -2.1372
_SET1_   ENSG00000106686     9    4553386    4666674    440      40  128437     -0.91057      0.42217    2.2204e-16     -0.91057
_SET1_   ENSG00000147853     9    4709559    4742043    180      21  129173      -2.1763      0.89327    4.4409e-16      -2.1763
_SET1_   ENSG00000096968     9    4984390    5128183    353      14  128718      -1.7077      0.75187    2.2204e-16      -1.7077
_SET1_   ENSG00000107020     9    5357973    5437878    274      24  129021     -0.92931       0.4775    2.2204e-16     -0.92931
_SET1_   ENSG00000197646     9    5510570    5571254    154      30  128657      -1.1599      0.61441    2.2204e-16      -1.1599
_SET1_   ENSG00000153707     9    8314246   10612723   9718     456  127738      0.90982   0.00049358    2.2204e-16      0.90982
_SET1_   ENSG00000225706     9    8858130    8862255     10       5  122121      -0.4942      0.39023    2.2204e-16      -0.4942
_SET1_   ENSG00000153714     9   12775020   12822130    155      31  127547      -1.9274      0.85914    2.2204e-16      -1.9274
_SET1_   ENSG00000107186     9   13105703   13279589    252      25  125130      -1.4041      0.65676    2.2204e-16      -1.4041
_SET1_   ENSG00000147862     9   14081842   14398982    746     132  128397      0.10087      0.10168    2.2204e-16      0.10087
_SET1_   ENSG00000164946     9   14734664   14910993    708      85  128306      -1.4614      0.58229    2.2204e-16      -1.4614
_SET1_   ENSG00000155158     9   15163620   15307358    473      54  129322       1.2248    0.0099725    2.2204e-16       1.2248
_SET1_   ENSG00000164985     9   15464064   15511017    112      15  125197       2.0007    0.0031381    4.4409e-16       2.0007
_SET1_   ENSG00000173068     9   16409501   16870841   1413      81  128143      -1.6161      0.42248    2.2204e-16      -1.6161
_SET1_   ENSG00000107295     9   17579080   17797127   1002      58  127513      -1.2638      0.38379    2.2204e-16      -1.2638
_SET1_   ENSG00000178031     9   17906561   18910948   3598     198  128237      -2.9136      0.73129    4.4409e-16      -2.9136
_SET1_   ENSG00000155876     9   19049393   19050981      2       1  130644      -0.3277      0.46046    2.2204e-16      -0.3277
_SET1_   ENSG00000171843     9   20341663   20622542    478      61  126773      0.69357      0.03264    2.2204e-16      0.69357
_SET1_   ENSG00000188352     9   20658308   20995954    863      37  127769      0.88906    0.0088787    2.2204e-16      0.88906
_SET1_   ENSG00000188921     9   20999514   21031635    119      15  128083      0.41488     0.098108    2.2204e-16      0.41488
_SET1_   ENSG00000240498     9   21994777   22121096    234      18  127470      0.53284     0.061466    2.2204e-16      0.53284
_SET1_   ENSG00000107105     9   23690102   23826335    342      35  128436       2.2823   0.00054732    4.4409e-16       2.2823
_SET1_   ENSG00000198680     9   25676387   25678438     14       4  130612      -1.8531      0.87319    2.2204e-16      -1.8531
_SET1_   ENSG00000137055     9   26904081   26947461    138      14  129563       1.3775     0.017415    2.2204e-16       1.3775
_SET1_   ENSG00000120156     9   27109139   27230173    615      60  129098        3.111   6.8059e-06    4.4409e-16        3.111
_SET1_   ENSG00000122729     9   32384601   32454767    175      29  128686     -0.75093      0.42923    2.2204e-16     -0.75093
_SET1_   ENSG00000165264     9   32552997   32573182     41       6  127244      0.37257       0.1279    2.2204e-16      0.37257
_SET1_   ENSG00000086062     9   33104080   33167354    227      24  128351       0.2122      0.12226    2.2204e-16       0.2122
_SET1_   ENSG00000230453     9   33524392   33573007    139      22  128345      -1.7884      0.83073    2.2204e-16      -1.7884
_SET1_   ENSG00000226562     9   33580693   33605291     85      21  129861     -0.56772       0.3926    2.2204e-16     -0.56772
_SET1_   ENSG00000281128     9   33677266   33688009     45       5  130226      0.62979      0.10643    2.2204e-16      0.62979
_SET1_   ENSG00000260947     9   33697457   33700984     16       3  130644    -0.093735      0.30912    2.2204e-16    -0.093735
_SET1_   ENSG00000137073     9   33921691   34048947    355      17  128862       0.6601     0.047732    2.2204e-16       0.6601
_SET1_   ENSG00000164978     9   34329504   34343711     31       7  129532       0.6398     0.084159    2.2204e-16       0.6398
_SET1_   ENSG00000164972     9   34379017   34397830     35       8  128978     -0.22978      0.29344    2.2204e-16     -0.22978
_SET1_   ENSG00000164970     9   34398182   34458568    139      18  129342     -0.55656       0.3886    2.2204e-16     -0.55656
_SET1_   ENSG00000122735     9   34457412   34520987    107      17  127702     -0.10013      0.23302    2.2204e-16     -0.10013
_SET1_   ENSG00000168913     9   34521038   34523039      5       3  122934      0.72422     0.084963    2.2204e-16      0.72422
_SET1_   ENSG00000122756     9   34551430   34590138    109      17  129843       1.7184     0.006294    2.2204e-16       1.7184
_SET1_   ENSG00000164967     9   34610483   34612101      2       1  130644      0.75704      0.14379    2.2204e-16      0.75704
_SET1_   ENSG00000137100     9   34613542   34620520      5       2  130644       1.0409     0.052262    2.2204e-16       1.0409
_SET1_   ENSG00000213930     9   34638130   34651032     23       7  128216       1.0454     0.041102    2.2204e-16       1.0454
_SET1_   ENSG00000187186     9   34664160   34666109      6       3  121941       1.6487     0.010487    2.2204e-16       1.6487
_SET1_   ENSG00000230074     9   34665662   34681295     47       7  126576       2.0084    0.0025483    4.4409e-16       2.0084
_SET1_   ENSG00000122733     9   34957605   34982541     45      12  128750       2.8517   0.00013153    4.4409e-16       2.8517
_SET1_   ENSG00000137094     9   34989638   34998897     10       6  124795       2.7227     0.000267    4.4409e-16       2.7227
_SET1_   ENSG00000165283     9   35099773   35103192      4       1  126497       2.0987    0.0041534    4.4409e-16       2.0987
_SET1_   ENSG00000198722     9   35161989   35405335    339      21  127981      0.68469     0.046411    2.2204e-16      0.68469
_SET1_   ENSG00000198853     9   35490124   35561895    107      17  127729       1.2677     0.016349    2.2204e-16       1.2677
_SET1_   ENSG00000107140     9   35605302   35610038      5       2  124477      0.51169      0.11902    2.2204e-16      0.51169
_SET1_   ENSG00000137076     9   35696945   35732392     43       9  129728     -0.48098      0.39771    2.2204e-16     -0.48098
_SET1_   ENSG00000107175     9   35732332   35737001      6       4  126102     -0.78102      0.54155    2.2204e-16     -0.78102
_SET1_   ENSG00000070610     9   35736863   35749225     11       6  123269     -0.21405      0.29194    2.2204e-16     -0.21405
_SET1_   ENSG00000137103     9   35814448   35865515     82      13  128322      0.54179     0.086621    2.2204e-16      0.54179
_SET1_   ENSG00000159921     9   36214438   36277053    147      15  127409      -1.0569      0.57461    2.2204e-16      -1.0569
_SET1_   ENSG00000147912     9   37510889   37576346    189      23  127177      0.96989     0.029614    2.2204e-16      0.96989
_SET1_   ENSG00000070601     9   37650997   37746901    341      35  128683     -0.15521      0.18593    2.2204e-16     -0.15521
_SET1_   ENSG00000107338     9   37919131   38069208    422      22  122076      0.65394     0.033214    2.2204e-16      0.65394
_SET1_   ENSG00000137142     9   38408991   38424444     51      14  127815      -1.4282      0.73001    2.2204e-16      -1.4282
_SET1_   ENSG00000180071     9   38571355   38620657    127      21  129239      0.24365      0.14736    2.2204e-16      0.24365
_SET1_   ENSG00000106714     9   39072764   39288312    174      19  129038       1.0567     0.031887    2.2204e-16       1.0567
_SET1_   ENSG00000274349     9   40760700   40836415     10       4   90562      -2.0131      0.91379    4.4409e-16      -2.0131
_SET1_   ENSG00000154330     9   70943224   71145977    342      31  127350      -2.4624       0.9254    4.4409e-16      -2.4624
_SET1_   ENSG00000226337     9   71155952   71259358    279      30  129117      -1.3738      0.66063    2.2204e-16      -1.3738
_SET1_   ENSG00000119139     9   71736180   71870124    457      38  128805      -1.5963      0.67256    2.2204e-16      -1.5963
_SET1_   ENSG00000268364     9   72808913   72873782    232      16  129326       2.8266   0.00012635    4.4409e-16       2.8266
_SET1_   ENSG00000119138     9   72999513   73029540     41      13  128024     -0.23093      0.29153    2.2204e-16     -0.23093
_SET1_   ENSG00000187210     9   79034766   79122332    329      26  129606     -0.71575      0.38439    2.2204e-16     -0.71575
_SET1_   ENSG00000225937     9   79306896   79478223    629      50  126926      -1.6459      0.64246    2.2204e-16      -1.6459
_SET1_   ENSG00000148019     9   80850978   80894606     92      15  125912        -1.76       0.8291    2.2204e-16        -1.76
_SET1_   ENSG00000135069     9   80912059   80945009    145      18  128707      -1.5487      0.74566    2.2204e-16      -1.5487
_SET1_   ENSG00000196781     9   84198598   84304220    336      67  128924     -0.25482      0.22887    2.2204e-16     -0.25482
_SET1_   ENSG00000226877     9   86444571   86452776     11       2  130618      0.90567     0.075666    2.2204e-16      0.90567
_SET1_   ENSG00000148053     9   87283466   87641985    922      69  128347      -1.2992      0.44511    2.2204e-16      -1.2992
_SET1_   ENSG00000135049     9   88161454   88356944    560      15  126201       1.2158     0.010652    2.2204e-16       1.2158
_SET1_   ENSG00000230303     9   88400637   88408395     11       5  122673      -3.1326      0.99234    4.4409e-16      -3.1326
_SET1_   ENSG00000135040     9   88556061   88637213     81      18  122033       -1.023      0.57731    2.2204e-16       -1.023
_SET1_   ENSG00000135052     9   88641061   88715088    224      20  128395      -1.0169      0.54511    2.2204e-16      -1.0169
_SET1_   ENSG00000187753     9   88835180   88874572     75      13  127174       0.9607     0.035371    2.2204e-16       0.9607
_SET1_   ENSG00000226237     9   89563614   89616948    248      22  127001     -0.54686      0.34404    2.2204e-16     -0.54686
_SET1_   ENSG00000196730     9   90112143   90323548    748      68  128976       -1.118      0.41061    2.2204e-16       -1.118
_SET1_   ENSG00000135047     9   90340434   90346308     16       6  124534      0.22945      0.16528    2.2204e-16      0.22945
_SET1_   ENSG00000156345     9   90581356   90589668     18       5  129845     -0.44135      0.39966    2.2204e-16     -0.44135
_SET1_   ENSG00000130045     9   91150016   91199189    100      14  128490      -1.2799      0.72061    2.2204e-16      -1.2799
_SET1_   ENSG00000165023     9   93372114   93405387    118      21  128230      0.84922     0.047057    2.2204e-16      0.84922
_SET1_   ENSG00000165025     9   93564069   93660831    417      51  128983      -1.6636      0.72167    2.2204e-16      -1.6636
_SET1_   ENSG00000230537     9   93867239   93869586      6       3  130621       2.1127    0.0034218    4.4409e-16       2.1127
_SET1_   ENSG00000148090     9   93976097   94124195    332      20  123151     -0.15268      0.20505    2.2204e-16     -0.15268
_SET1_   ENSG00000106823     9   95255836   95298937    100      13  128401     0.043419      0.19593    2.2204e-16     0.043419
_SET1_   ENSG00000127084     9   95709733   95798518    261      24  128577       2.6471   0.00015126    4.4409e-16       2.6471
_SET1_   ENSG00000157303     9   95820970   95847420     81      10  128785      -1.3704       0.7485    2.2204e-16      -1.3704
_SET1_   ENSG00000165233     9   95858500   95875565     48       9  128838      0.46333      0.11865    2.2204e-16      0.46333
_SET1_   ENSG00000131669     9   95883771   95896570     49      11  128782       0.5398     0.098047    2.2204e-16       0.5398
_SET1_   ENSG00000165238     9   95947198   96082854    390      29  128483     -0.48338      0.28633    2.2204e-16     -0.48338
_SET1_   ENSG00000204352     9   96080481   96108696    100      18  130358      0.20447      0.16004    2.2204e-16      0.20447
_SET1_   ENSG00000148120     9   97488983   97849500    760      27  125109     -0.90155      0.33749    2.2204e-16     -0.90155
_SET1_   ENSG00000158169     9   97861336   98189078    423      35  127011      -2.7675      0.94822    4.4409e-16      -2.7675
_SET1_   ENSG00000175611     9   98521513   98638259    302      27  128173       -1.407      0.65043    2.2204e-16       -1.407
_SET1_   ENSG00000130956     9   99212483   99253618     80       9  125126       1.1042      0.03237    2.2204e-16       1.1042
_SET1_   ENSG00000203279     9   99962757  100000982     69       7  130289      0.87814     0.050376    2.2204e-16      0.87814
_SET1_   ENSG00000095383     9  100961281  101018003    227      26  129822       2.0301    0.0015732    4.4409e-16       2.0301
_SET1_   ENSG00000136928     9  101050364  101471479   1512     129  127472       2.3962   1.2817e-05    4.4409e-16       2.3962
_SET1_   ENSG00000165138     9  101493611  101559247    114      15  126285      -1.0341      0.59252    2.2204e-16      -1.0341
_SET1_   ENSG00000106799     9  101866320  101916474     85      10  124316      -1.2388      0.67444    2.2204e-16      -1.2388
_SET1_   ENSG00000234860     9  102293978  102299206      7       2  123641        2.565   0.00070399    4.4409e-16        2.565
_SET1_   ENSG00000255145     9  102648604  102668883     43       8  125461     -0.74169      0.47446    2.2204e-16     -0.74169
_SET1_   ENSG00000066697     9  103189438  103213993     61       5  129908     -0.15107      0.32072    2.2204e-16     -0.15107
_SET1_   ENSG00000170681     9  103340361  103350188     38       8  129709       2.7515     0.000235    4.4409e-16       2.7515
_SET1_   ENSG00000136881     9  104122699  104145801     49       6  129561     -0.73632      0.52717    2.2204e-16     -0.73632
_SET1_   ENSG00000165152     9  104235453  104295819    201      28  127922      0.12452      0.14873    2.2204e-16      0.12452
_SET1_   ENSG00000136783     9  107509969  107522403     33       9  125610      -1.0913      0.61649    2.2204e-16      -1.0913
_SET1_   ENSG00000106701     9  108210077  108314714    221      27  121250     -0.97839      0.49841    2.2204e-16     -0.97839
_SET1_   ENSG00000106692     9  108320411  108403399    146      24  118269     -0.84126      0.47023    2.2204e-16     -0.84126
_SET1_   ENSG00000095209     9  108456825  108538893    223      10  127934      0.38533      0.11588    2.2204e-16      0.38533
_SET1_   ENSG00000234323     9  108755591  109503156   1800     109  127294      0.26782     0.009007    2.2204e-16      0.26782
_SET1_   ENSG00000148143     9  109625378  109775915    223      38  125139      0.22911      0.12472    2.2204e-16      0.22911
_SET1_   ENSG00000230782     9  109737114  109865269    313      28  125564     -0.64698      0.35649    2.2204e-16     -0.64698
_SET1_   ENSG00000070061     9  111629797  111696396    281      23  128775       2.4339   0.00035243    4.4409e-16       2.4339
_SET1_   ENSG00000119328     9  111696461  111713024     41       8  130211       2.7084   0.00036705    4.4409e-16       2.7084
_SET1_   ENSG00000119326     9  111704849  111775809    199      21  128692         2.27    0.0008848    4.4409e-16         2.27
_SET1_   ENSG00000260230     9  111892573  111929575    137      21  128828       1.5016    0.0092161    2.2204e-16       1.5016
_SET1_   ENSG00000095203     9  111934255  112083244    369      53  128743    -0.088984      0.16823    2.2204e-16    -0.088984
_SET1_   ENSG00000157654     9  112542589  112934792   1188     109  127072      -2.0488      0.67794    4.4409e-16      -2.0488
_SET1_   ENSG00000136810     9  113006091  113018920     46      17  127708      -1.0735      0.59883    2.2204e-16      -1.0735
_SET1_   ENSG00000165124     9  113127531  113342160    787      55  129583      -2.2564      0.81719    4.4409e-16      -2.2564
_SET1_   ENSG00000227531     9  113901526  114047116    545      27  127065      -1.6818      0.67507    2.2204e-16      -1.6818
_SET1_   ENSG00000173258     9  114287439  114340124    161      25  128065       1.0296     0.027903    2.2204e-16       1.0296
_SET1_   ENSG00000119471     9  115142217  115234690    276      14  129138       2.1321    0.0011077    4.4409e-16       2.1321
_SET1_   ENSG00000230185     9  115196096  115249484    173       9  129378       1.5474     0.010743    2.2204e-16       1.5474
_SET1_   ENSG00000165185     9  115249127  115431677    389      36  128493      0.96805     0.023415    2.2204e-16      0.96805
_SET1_   ENSG00000148153     9  115446206  115480516     66       9  129227      0.34563      0.14536    2.2204e-16      0.34563
_SET1_   ENSG00000136866     9  115800660  115819039     37      12  125957     -0.99556      0.57499    2.2204e-16     -0.99556
_SET1_   ENSG00000148225     9  116075502  116102578     60      10  129238       1.4563      0.01345    2.2204e-16       1.4563
_SET1_   ENSG00000138835     9  116207011  116360023    403      15  128844    0.0057845      0.17431    2.2378e-16    0.0057845
_SET1_   ENSG00000196739     9  116917840  117074791    600      83  128016      -1.4216      0.59068    2.2204e-16      -1.4216
_SET1_   ENSG00000106948     9  117096436  117156685    112      17  127646     -0.80919      0.46084    2.2204e-16     -0.80919
_SET1_   ENSG00000095397     9  117164360  117267730    327      23  127718    -0.080773      0.16249    2.2204e-16    -0.080773
_SET1_   ENSG00000106952     9  117655623  117692875     95       7  127167       -1.853      0.84824    2.2204e-16       -1.853
_SET1_   ENSG00000182752     9  118916083  119164601    407      64  126802      -1.1636      0.52539    2.2204e-16      -1.1636
_SET1_   ENSG00000244757     9  119050897  119080968     48       7  127874      -1.9841      0.90076    2.2204e-16      -1.9841
_SET1_   ENSG00000256040     9  119160436  119162885      7       3  123142      0.64704     0.088516    2.2204e-16      0.64704
_SET1_   ENSG00000148219     9  119187504  120177348   2942     146  127771      -1.5386      0.23185    2.2204e-16      -1.5386
_SET1_   ENSG00000119401     9  119449581  119463579     26       6  130644      -2.0846      0.91565    4.4409e-16      -2.0846
_SET1_   ENSG00000078725     9  121915736  122131745    471      45  127454       2.9515   1.8875e-05    4.4409e-16       2.9515
_SET1_   ENSG00000106780     9  123363091  123476748    115      12  126710     -0.74511      0.46599    2.2204e-16     -0.74511
_SET1_   ENSG00000148175     9  124101266  124132582     69      13  128559      0.47337      0.10939    2.2204e-16      0.47337
_SET1_   ENSG00000175764     9  124584207  124855885    889      50  127432      0.79312     0.011949    2.2204e-16      0.79312
_SET1_   ENSG00000148187     9  125026882  125093622     48      12  126449      0.34086      0.16105    2.2204e-16      0.34086
_SET1_   ENSG00000095303     9  125132809  125157982     74      10  126500     -0.85477      0.55612    2.2204e-16     -0.85477
_SET1_   ENSG00000224020     9  127420746  127460910     21       5  126943     -0.81179      0.51615    2.2204e-16     -0.81179
_SET1_   ENSG00000136942     9  127620159  127624260      6       2  125779     -0.24654      0.33865    2.2204e-16     -0.24654
_SET1_   ENSG00000173611     9  127704887  127905785    306      19  128180      0.41203     0.074709    2.2204e-16      0.41203
_SET1_   ENSG00000119414     9  127908852  127952218     83       8  127748      0.63974     0.073387    2.2204e-16      0.63974
_SET1_   ENSG00000136933     9  127962821  127996437     67      10  126490      0.43335      0.10416    2.2204e-16      0.43335
_SET1_   ENSG00000044574     9  127997132  128003609      6       2  130183       -0.617      0.49969    2.2204e-16       -0.617
_SET1_   ENSG00000136828     9  129677053  129985445    505      18  126851    0.0020687      0.11676    2.2421e-16    0.0020687
_SET1_   ENSG00000136859     9  129849611  129885162     56      11  126967      0.55918     0.085295    2.2204e-16      0.55918
_SET1_   ENSG00000136854     9  130341649  130458306    135      20  128109      0.75919     0.059031    2.2204e-16      0.75919
_SET1_   ENSG00000279571     9  130452377  130453119      1       1  130644     -0.02978       0.4059    2.2551e-16     -0.02978
_SET1_   ENSG00000160404     9  130493803  130497596     13       4  129511       1.6064     0.011252    2.2204e-16       1.6064
_SET1_   ENSG00000136877     9  130556876  130576606     42       7  124109       2.0037      0.00267    4.4409e-16       2.0037
_SET1_   ENSG00000167106     9  130702858  130742792     91       8  128847      0.73415     0.083449    2.2204e-16      0.73415
_SET1_   ENSG00000106976     9  130953934  131017527    138      20  129026       1.8217    0.0037749    2.2204e-16       1.8217
_SET1_   ENSG00000167110     9  131018108  131038274     29       4  130459     0.041556      0.30156    2.2204e-16     0.041556
_SET1_   ENSG00000167113     9  131084815  131096351     28       7  129034     0.048695      0.26647    2.2204e-16     0.048695
_SET1_   ENSG00000167114     9  131102925  131123749     40      10  129251     0.037782      0.25574    2.2204e-16     0.037782
_SET1_   ENSG00000167123     9  131174030  131199630     61       5  124287     -0.88812      0.56561    2.2204e-16     -0.88812
_SET1_   ENSG00000119333     9  131395940  131419066     43       7  128560       1.4848     0.018788    2.2204e-16       1.4848
_SET1_   ENSG00000160445     9  131492065  131534693     42       7  128190       2.4885   0.00065129    4.4409e-16       2.4885
_SET1_   ENSG00000167136     9  131580753  131584956      9       3  130644       2.1451      0.00353    4.4409e-16       2.1451
_SET1_   ENSG00000148341     9  131769315  131790582     23       6  128290      0.26063      0.15261    2.2204e-16      0.26063
_SET1_   ENSG00000148343     9  131798900  131834361     33       9  116698       2.2774    0.0019941    4.4409e-16       2.2774
_SET1_   ENSG00000095321     9  131857089  131873468     24       3  128859       2.8741   0.00021925    4.4409e-16       2.8741
_SET1_   ENSG00000204055     9  131939050  131972827     59      11  126125       3.0796   4.2888e-05    4.4409e-16       3.0796
_SET1_   ENSG00000224307     9  132044737  132048007     12       3  129416       1.8288    0.0072143    2.2204e-16       1.8288
_SET1_   ENSG00000136819     9  132589569  132598142     52       3  129140      0.53729      0.12037    2.2204e-16      0.53729
_SET1_   ENSG00000136878     9  132596977  132644117    346      12  127921     -0.13072      0.22101    2.2204e-16     -0.13072
_SET1_   ENSG00000107130     9  132934857  132999583    222      33  127928       1.7213    0.0038305    2.2204e-16       1.7213
_SET1_   ENSG00000130707     9  133320316  133376661    129      23  127131     -0.54074      0.35881    2.2204e-16     -0.54074
_SET1_   ENSG00000130713     9  133569108  133580281     18       8  127333       0.3599      0.15036    2.2204e-16       0.3599
_SET1_   ENSG00000126882     9  134133463  134151934     29       8  126646     -0.53339      0.39858    2.2204e-16     -0.53339
_SET1_   ENSG00000160539     9  134164846  134234409    216      32  127841     -0.49899      0.31562    2.2204e-16     -0.49899
_SET1_   ENSG00000107263     9  134452157  134615461    398      26  127846      -1.0469      0.48645    2.2204e-16      -1.0469
_SET1_   ENSG00000196358     9  135037063  135119921    198      29  126936     -0.15464      0.19884    2.2204e-16     -0.15464
_SET1_   ENSG00000107290     9  135136743  135230372    359      17  129043      -1.3355      0.66914    2.2204e-16      -1.3355
