# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
9263         7   43622692   43666978    140      11  130000      -2.2718   -4.4409e-16      -2.2718
55744        7   43648052   43769140    350      14  129112      -2.4373   -4.4409e-16      -2.4373
644          7   43798272   43846941     80      12  129159      -1.8013   -2.2204e-16      -1.8013
64951        7   43906157   43909145      3       1  130644     -0.85444   -2.2204e-16     -0.85444
100534592    7   43906157   43946231     97      15  127096       -2.406   -4.4409e-16       -2.406
55665        7   43915485   43965996    135      17  126918      -2.3486   -4.4409e-16      -2.3486
51619        7   43966035   43995735     81      14  127465      -2.5902   -4.4409e-16      -2.5902
285955       7   44038552   44049723      4       2  119481     -0.96852   -2.2204e-16     -0.96852
28988        7   44084239   44101315     58       8  127144     -0.29663   -2.7756e-16     -0.29663
5224         7   44102326   44105186      8       2  130628     0.089214   -2.6368e-16     0.089214
27434        7   44111846   44122129     22       4  124230     -0.42084   -2.7756e-16     -0.42084
165          7   44143960   44154164     28       8  127329      -1.9708   -2.2204e-16      -1.9708
5425         7   44154279   44163267     20       7  121899      -2.1417   -4.4409e-16      -2.1417
58498        7   44178463   44180974      9       3  130644     -0.35263   -2.7756e-16     -0.35263
2645         7   44183870   44229022    124      24  127542     -0.93331   -2.2204e-16     -0.93331
10652        7   44240577   44253893     33       9  126308       1.0383   -2.2204e-16       1.0383
816          7   44256749   44365230    289      24  127539     -0.82481   -2.2204e-16     -0.82481
23386        7   44421965   44530474    212      10  128305          2.8   -4.4409e-16          2.8
29881        7   44552134   44580914     58       9  127393       1.7015   -2.2204e-16       1.7015
54606        7   44605016   44614542     35       7  127412       3.6618   -4.4409e-16       3.6618
222068       7   44617493   44621881     14       4  129050       3.6527   -4.4409e-16       3.6527
4967         7   44646104   44748669    217      25  127559       2.5672   -4.4409e-16       2.5672
83637        7   44788168   44809480     34       9  127918       1.0175   -2.2204e-16       1.0175
5478         7   44836241   44842716     17       6  127455       2.4117   -4.4409e-16       2.4117
94239        7   44866488   44887725     53       8  129945       1.6316   -2.2204e-16       1.6316
101929301    7   44910545   44911757      6       2  130644       1.2691   -2.2204e-16       1.2691
5814         7   44915892   44924960      8       4  125605       1.0345   -2.2204e-16       1.0345
64005        7   45002260   45018704     37       6  130096     -0.54197   -2.2204e-16     -0.54197
83605        7   45039345   45116069    254      15  128032      0.39434   -2.7756e-16      0.39434
23148        7   45120036   45128493     26       6  127171      0.43291   -2.7756e-16      0.43291
9238         7   45139699   45151346     39      11  124247      0.42451   -2.7756e-16      0.42451
10268        7   45197367   45223849    174       9  129113      -2.3231   -4.4409e-16      -2.3231
107          7   45614125   45762715    416      47  127688       1.1325   -2.2204e-16       1.1325
101929008    7   45818810   45822386      6       2  130345     -0.13105    -2.498e-16     -0.13105
3484         7   45927959   45933267     17       5  126696     -0.30016   -2.7756e-16     -0.30016
3486         7   45951844   45960871     17       7  125239      0.75109   -2.2204e-16      0.75109
64759        7   47314752   47621742    804      78  128792      -1.7924   -2.2204e-16      -1.7924
401335       7   47694842   47701246     11       4  127749      -1.0375   -2.2204e-16      -1.0375
168507       7   47814250   47988071    524      40  129545     0.099405   -2.6368e-16     0.099405
80099        7   47834889   47859445     88      15  128691      -1.9201   -2.2204e-16      -1.9201
3364         7   48002885   48019222     38       5  129800       2.1129   -4.4409e-16       2.1129
256979       7   48026745   48068724     82       7  126793       2.1995   -4.4409e-16       2.1995
136288       7   48075108   48100894     81      10  127408       2.0126   -4.4409e-16       2.0126
7378         7   48128355   48148330     33       7  128788      0.77168   -2.2204e-16      0.77168
154664       7   48211057   48687091   1729      66  128409      -2.1469   -4.4409e-16      -2.1469
375567       7   49813257   49961546    307      31  129369      0.72085   -2.2204e-16      0.72085
11055        7   49977023   50132860    387      18  128977       1.1906   -2.2204e-16       1.1906
100130988    7   50135682   50198852    214      13  129855       1.0606   -2.2204e-16       1.0606
63979        7   50511827   50518088     12       4  130587     0.019141   -2.6368e-16     0.019141
1644         7   50526134   50633154    503      24  127427      0.58349   -2.2204e-16      0.58349
2887         7   50657760   50861159    655      34  128926      0.20756    -2.498e-16      0.20756
23242        7   51083909   51384515    571      37  128268       1.6362   -2.2204e-16       1.6362
101928675    7   51453716   51455203      1       1  130644      0.41644   -2.7756e-16      0.41644
285877       7   53103349   53104618      9       2  130644       -1.264   -2.2204e-16       -1.264
222008       7   54610019   54636948     72      13  129097       0.5777   -2.2204e-16       0.5777
23480        7   54819940   54826939     20       5  129082      0.21138    -2.498e-16      0.21138
1956         7   55086678   55279262    531      69  127237      0.25884   -2.7756e-16      0.25884
55915        7   55433141   55501435    168      11  129562     0.024502   -2.6368e-16     0.024502
81552        7   55538303   55640200    499      12  121719      -1.3408   -2.2204e-16      -1.3408
101060341    7   55813825   55815854      1       1  130644    -0.032847   -2.6368e-16    -0.032847
346288       7   55861237   55930482    210      26  128276       0.4949   -2.7756e-16       0.4949
349075       7   55955148   56008519    128      19  128900      0.58244   -2.2204e-16      0.58244
51373        7   56019611   56023034     11       4  124310      0.88122   -2.2204e-16      0.88122
2631         7   56032270   56067875     98      15  129404      0.45491   -2.7756e-16      0.45491
5723         7   56078056   56119297     93      16  126771      0.55755   -2.2204e-16      0.55755
908          7   56119378   56131682     31       9  127116      0.89139   -2.2204e-16      0.89139
25870        7   56131700   56148365     44      10  126447      0.32361   -2.7756e-16      0.32361
5260         7   56147616   56160780     45      10  129457      0.52197   -2.2204e-16      0.52197
51142        7   56169266   56174187     16       5  127627     -0.18854    -2.498e-16     -0.18854
389493       7   56182374   56184090      2       1  130644      0.11542   -2.6368e-16      0.11542
731631       7   56433866   56435929      9       4  120034     -0.37019   -2.7756e-16     -0.37019
100287294    7   56991848   57012060      1       1  130644     -0.51248   -2.2204e-16     -0.51248
90827        7   57187321   57207571     63       7  128321      -1.8918   -2.2204e-16      -1.8918
441234       7   57509883   57533265     93       6  130292      -0.4421   -2.7756e-16      -0.4421
402269       7   63092986   63145929     17       7  130596      0.18031    -2.498e-16      0.18031
442319       7   63505765   63544444    151       8  128939      0.73156   -2.2204e-16      0.73156
730291       7   63667581   63680668     63      11  128576      0.58942   -2.2204e-16      0.58942
168417       7   63688852   63727309    147      17  129555      0.86816   -2.2204e-16      0.86816
728927       7   63767815   63810017    176      20  129752     -0.47679   -2.7756e-16     -0.47679
340252       7   63980255   64023505    156      13  128135     -0.10419   -2.6368e-16     -0.10419
51427        7   64126461   64171960    113      14  127511       1.2141   -2.2204e-16       1.2141
7697         7   64254766   64314178    215      14  130099     -0.90063   -2.2204e-16     -0.90063
441239       7   64348648   64350984     10       2  130644     -0.14552    -2.498e-16     -0.14552
10793        7   64363620   64391955     93       9  129081     -0.97312   -2.2204e-16     -0.97312
51351        7   64434830   64451414     64       6  129704    -0.087158   -2.6368e-16    -0.087158
2086         7   64450733   64467124     49       8  127770     -0.31282   -2.7756e-16     -0.31282
168374       7   64838752   64866049     85       8  129874      -1.0358   -2.2204e-16      -1.0358
154807       7   65338257   65424545    155      12  129939     -0.26874   -2.7756e-16     -0.26874
2990         7   65425671   65447301     55       9  129794      0.26668   -2.7756e-16      0.26668
435          7   65540776   65558330     39       7  128901     -0.90165   -2.2204e-16     -0.90165
27297        7   65579805   65619555    105      12  129368     -0.80762   -2.2204e-16     -0.80762
8460         7   65670259   65825438    274      16  128972      -1.8109   -2.2204e-16      -1.8109
154881       7   66093868   66113964     48       9  129975      -1.3686   -2.2204e-16      -1.3686
27342        7   66147151   66276451    400      19  129393      -1.8135   -2.2204e-16      -1.8135
55069        7   66386203   66423538     95      12  130279      -1.0199   -2.2204e-16      -1.0199
51119        7   66452690   66460588     28      12  124284      -3.8569   -4.4409e-16      -3.8569
55253        7   66461792   66704507   1026      27  129199      -1.6515   -2.2204e-16      -1.6515
26053        7   69063905   70257885   2430      86  127055       0.8467   -2.2204e-16       0.8467
64409        7   70597523   71178586   2038     125  128306       1.2563   -2.2204e-16       1.2563
83698        7   71244476   71912136   1904      68  127341       3.2737   -4.4409e-16       3.2737
441250       7   72023729   72298813    540      16  129299      0.68101   -2.2204e-16      0.68101
9883         7   72349906   72421979     36      14  128665      0.51177   -2.2204e-16      0.51177
55695        7   72716513   72722864      3       2  127339     -0.12992    -2.498e-16     -0.12992
135892       7   72726532   72742085     15       6  127396      0.19912    -2.498e-16      0.19912
8468         7   72742155   72772646     57       6  129059     -0.17225    -2.498e-16     -0.17225
8326         7   72848109   72850450      2       1  128843     0.074092   -2.6368e-16     0.074092
9031         7   72854728   72936628    109      13  128651       1.1082   -2.2204e-16       1.1082
9275         7   72950683   72972065     29       3  128429      0.44621   -2.7756e-16      0.44621
26608        7   72983274   72993013     22       7  129307       1.1755   -2.2204e-16       1.1755
51085        7   73007524   73038903     73      10  128328      0.67381   -2.2204e-16      0.67381
155382       7   73082174   73086440     10       3  120297       -1.475   -2.2204e-16       -1.475
84277        7   73095248   73097781     13       3  130644     -0.83693   -2.2204e-16     -0.83693
114049       7   73097898   73112551     45       6  129876      -1.1625   -2.2204e-16      -1.1625
6804         7   73113535   73134032     35       9  130176      0.84897   -2.2204e-16      0.84897
83451        7   73150424   73153190      6       3  129975     -0.82963   -2.2204e-16     -0.82963
1365         7   73183327   73184600      3       1  129095      -1.8965   -2.2204e-16      -1.8965
1364         7   73245193   73247015      4       1  130644     -0.69833   -2.2204e-16     -0.69833
155368       7   73248920   73256855     16       1  130644      -0.6002   -2.2204e-16      -0.6002
135886       7   73275489   73280223     17       3  130498      -1.4496   -2.2204e-16      -1.4496
2006         7   73442119   73484237     70      18  126200     -0.19709    -2.498e-16     -0.19709
3984         7   73498107   73536855     68      11  127948       1.6962   -2.2204e-16       1.6962
7458         7   73588706   73611429     21       7  129143     -0.23244    -2.498e-16     -0.23244
7462         7   73624087   73644164     18       6  129933      -1.8505   -2.2204e-16      -1.8505
5982         7   73645832   73668788     38       8  126431     -0.87145   -2.2204e-16     -0.87145
7461         7   73703805   73820273    254      20  127857     -0.13459    -2.498e-16     -0.13459
9569         7   73868120   74016931    276      30  127273       1.6694   -2.2204e-16       1.6694
2969         7   74071991   74175022    110      17  127540       1.8996   -2.2204e-16       1.8996
84163        7   74210483   74267872      2       1  130644        2.059   -4.4409e-16        2.059
81554        7   74441223   74489717     20       5  123562      -1.0759   -2.2204e-16      -1.0759
389524       7   74508187   74565623      2       1  122064     0.075883   -2.6368e-16     0.075883
442590       7   74695028   75133628    104      17  128859     -0.81426   -2.2204e-16     -0.81426
729438       7   74807605   74867341      1       1  130644       0.5147   -2.2204e-16       0.5147
375593       7   75021234   75034896      1       1  130644     -0.85801   -2.2204e-16     -0.85801
100101267    7   75046060   75115565     94      16  128669     -0.77252   -2.2204e-16     -0.77252
3092         7   75162619   75368290    681      62  127943     -0.62255   -2.2204e-16     -0.62255
10344        7   75398842   75419064     89      11  129863     -0.24753    -2.498e-16     -0.24753
6369         7   75440766   75452674     62      13  129729     -0.25838   -2.7756e-16     -0.25838
57414        7   75508317   75518244     16       5  130625       2.3006   -4.4409e-16       2.3006
5447         7   75544420   75616173    125      24  128984     0.023244   -2.6368e-16     0.023244
83862        7   75616155   75623992     22       7  128766      -0.7464   -2.2204e-16      -0.7464
51657        7   75625610   75677321    108      16  128083      -1.4499   -2.2204e-16      -1.4499
4191         7   75677182   75696826     46       6  126873      -1.5507   -2.2204e-16      -1.5507
101927160    7   75700726   75701711      6       3  130243     -0.69106   -2.2204e-16     -0.69106
222183       7   75831211   75916609    133      15  128089      -1.5826   -2.2204e-16      -1.5826
3315         7   75931875   75933614      2       1  116828      0.31695   -2.7756e-16      0.31695
7532         7   75956108   75988342     63       9  128046     0.035615   -2.6368e-16     0.035615
136853       7   76018646   76039012     78       9  129244      0.49735   -2.7756e-16      0.49735
7784         7   76026841   76071388    160      20  128378       0.3441   -2.7756e-16       0.3441
113878       7   76090972   76135312     29       6  130176     -0.15398    -2.498e-16     -0.15398
80761        7   76139650   76157200     14       4  130382      -1.1898   -2.2204e-16      -1.1898
100505767    7   76162874   76689911    779      63  128748     -0.13544    -2.498e-16     -0.13544
22932        7   76239303   76256620     15       3  130644      0.06904   -2.6368e-16      0.06904
57639        7   76751934   76924534    451      31  129591       1.5733   -2.2204e-16       1.5733
10875        7   76822688   76829150      4       2  125966      0.65655   -2.2204e-16      0.65655
54103        7   76940068   77045719    305      23  129882      0.37576   -2.7756e-16      0.37576
5782         7   77166773   77269388    262      17  127735     -0.48355   -2.7756e-16     -0.48355
222194       7   77325743   77409120    224      20  127788     -0.32717   -2.7756e-16     -0.32717
85025        7   77423045   77427747     13       6  125724     -0.39443   -2.7756e-16     -0.39443
57157        7   77428109   77586821    339      21  127908    0.0062637   -2.6281e-16    0.0062637
9863         7   77646374   79083121   5160     251  128889       1.7084   -2.2204e-16       1.7084
2770         7   79764140   79848725    200      29  125424      0.88065   -2.2204e-16      0.88065
346562       7   80087987   80141242    129      17  125840     -0.95083   -2.2204e-16     -0.95083
948          7   80231504   80308593    237      17  130061     -0.17618    -2.498e-16     -0.17618
10512        7   80371854   80551695    353      44  128300     -0.33611   -2.7756e-16     -0.33611
3082         7   81331444   81399452    114       9  129573      -1.2174   -2.2204e-16      -1.2174
781          7   81575760   82073031   1484     102  127668      0.51401   -2.2204e-16      0.51401
27445        7   82383321   82792197   1134      46  127781       3.0227   -4.4409e-16       3.0227
9723         7   82993222   83278479    933      40  129353      -1.5304   -2.2204e-16      -1.5304
10371        7   83587659   84122040   1580      70  129078       1.7876   -2.2204e-16       1.7876
223117       7   84624508   84816171    281      25  125944      0.81278   -2.2204e-16      0.81278
2913         7   86273230   86494193    416      38  128218       4.8068             0       4.8068
222223       7   86506222   86689014    422      16  129270      0.78245   -2.2204e-16      0.78245
101927420    7   86780739   86781643      2       1  128117      0.13258    -2.498e-16      0.13258
9988         7   86781677   86825648    131      10  128668       3.8303   -4.4409e-16       3.8303
79161        7   86825477   86849889     66       8  129006       3.6608   -4.4409e-16       3.6608
54677        7   86974951   87029112    117      17  126311         1.48   -2.2204e-16         1.48
5244         7   87031361   87105019    159      14  129566       1.2351   -2.2204e-16       1.2351
5243         7   87133179   87342639    407      35  127683       4.3139             0       4.3139
154661       7   87257729   87461613    293      14  128139       2.4482   -4.4409e-16       2.4482
55972        7   87462885   87505692     74      10  127633       2.2453   -4.4409e-16       2.2453
10926        7   87505544   87538856     64       9  127153       2.6822   -4.4409e-16       2.6822
53616        7   87563566   87832204    424      28  128256       1.0579   -2.2204e-16       1.0579
6717         7   87834430   87856308     31       7  127152      0.31284   -2.7756e-16      0.31284
79689        7   87905744   87936228     49       6  129580     0.042336   -2.6368e-16     0.042336
219578       7   88388753   88966346   1882      82  128306     -0.18874    -2.498e-16     -0.18874
219557       7   88423420   88425031      6       2  130172        1.199   -2.2204e-16        1.199
26872        7   89783689   89794141     19       5  128246      -1.0826   -2.2204e-16      -1.0826
261729       7   89841000   89866992     75      11  128712      -0.6711   -2.2204e-16      -0.6711
79846        7   89874488   89940377    160      16  128500     -0.24951    -2.498e-16     -0.24951
85865        7   89975341   90020769    158      17  127978     -0.23875    -2.498e-16     -0.23875
9069         7   90032648   90045268     28       9  126845      -1.3325   -2.2204e-16      -1.3325
5218         7   90225681   90839905   1822      62  128094      -1.3272   -2.2204e-16      -1.3272
8321         7   90893783   90898132      4       1  130644    -0.057579   -2.6368e-16    -0.057579
7978         7   91502021   91510016     14       4  130053        1.601   -2.2204e-16        1.601
10142        7   91570181   91739987    284       7  129000       1.0614   -2.2204e-16       1.0614
1595         7   91741463   91764059     37       3  130287        1.441   -2.2204e-16        1.441
401387       7   91774169   91808900     44       6  125811       1.2882   -2.2204e-16       1.2882
889          7   91828283   91875414     48       9  127368       1.7603   -2.2204e-16       1.7603
54467        7   91875530   92030698    154      18  124256       1.8045   -2.2204e-16       1.8045
57798        7   92076762   92089381     17       5  127282       0.8664   -2.2204e-16       0.8664
30816        7   92097694   92107229     20       6  127750      0.50539   -2.2204e-16      0.50539
5189         7   92116337   92157845     59       9  127950    -0.060802   -2.6368e-16    -0.060802
84060        7   92158079   92167319     20       6  128019     -0.23839    -2.498e-16     -0.23839
257415       7   92190072   92219706     63      10  127386     -0.15785    -2.498e-16     -0.15785
1021         7   92234235   92465941    263      26  127305      -1.0193   -2.2204e-16      -1.0193
54809        7   92728826   92747336     63      11  118762      0.95086   -2.2204e-16      0.95086
219285       7   92759368   92777689     34      10  120181      0.24637    -2.498e-16      0.24637
253012       7   92817899   92855783     62      16  121513     -0.16146    -2.498e-16     -0.16146
55610        7   92861653   92990435    177      28  123850     -0.64544   -2.2204e-16     -0.64544
799          7   93053799   93204042    389      28  129062     -0.68773   -2.2204e-16     -0.68773
7980         7   93514709   93520303     18       3  129289     0.014082   -2.6194e-16     0.014082
2792         7   93535820   93540485     20       6  124730      -1.8733   -2.2204e-16      -1.8733
2791         7   93551016   93555826     18       7  126862     -0.40948   -2.7756e-16     -0.40948
10282        7   93592082   93633693     61      14  126938      -1.0453   -2.2204e-16      -1.0453
1278         7   94023873   94060544     96      17  125739      0.23916    -2.498e-16      0.23916
64921        7   94138838   94186331     86      10  127997      0.35456   -2.7756e-16      0.35456
8910         7   94214536   94285521     91       9  128405       2.1392   -4.4409e-16       2.1392
23089        7   94285637   94299007     16       6  122165       2.2107   -4.4409e-16       2.2107
55607        7   94536949   94925727    632      30  127410     -0.34198   -2.7756e-16     -0.34198
5444         7   94927669   94953884     86      15  130295     -0.85255   -2.2204e-16     -0.85255
5446         7   94989181   95025702     60      11  124032      0.23084    -2.498e-16      0.23084
5445         7   95034174   95064636     87      12  123373      0.99335   -2.2204e-16      0.99335
51666        7   95115213   95169543    158      25  123916     -0.48625   -2.7756e-16     -0.48625
5166         7   95212809   95225925     43       6  129262    -0.045324   -2.6368e-16    -0.045324
1780         7   95401818   95739634    818      68  128605     -0.12275   -2.6368e-16     -0.12275
10165        7   95749532   95951459    256      12  128113    0.0099543   -2.6194e-16    0.0099543
401388       7   96110938   96132835     43      10  128178     -0.31802   -2.7756e-16     -0.31802
7979         7   96318079   96339203     51      10  130079      -1.5615   -2.2204e-16      -1.5615
1750         7   96635290   96640352      6       2  121830      -2.5902   -4.4409e-16      -2.5902
1749         7   96649702   96654143     10       6  120034     -0.50478   -2.2204e-16     -0.50478
57001        7   96745905   96811075    122      10  128741     -0.63277   -2.2204e-16     -0.63277
6863         7   97361271   97369784     26       4  127357      0.38781   -2.7756e-16      0.38781
440          7   97481429   97501854     62      12  130124      0.96296   -2.2204e-16      0.96296
4951         7   97614012   97619416     24       3  128336      0.87851   -2.2204e-16      0.87851
22853        7   97736197   97838945    268      19  127245      0.20435    -2.498e-16      0.20435
168620       7   97840759   97844769     14       5  128203       0.8994   -2.2204e-16       0.8994
25851        7   97844755   97881563     92      10  129376     0.090716   -2.6368e-16     0.090716
25798        7   97910972   97952972    124       9  129016     -0.43329   -2.7756e-16     -0.43329
55971        7   97920962   98030427    245      10  129636     -0.78753   -2.2204e-16     -0.78753
4885         7   98246597   98259181     19       7  127128     0.037737   -2.6368e-16     0.037737
222865       7   98444111   98467673     42       7  129746     -0.22665    -2.498e-16     -0.22665
8295         7   98476113   98610866    254      14  127008      -1.1055   -2.2204e-16      -1.1055
57154        7   98625058   98741743    203      36  128268      -2.0378   -4.4409e-16      -2.0378
402569       7   98771197   98805089    151       9  129505     -0.65893   -2.2204e-16     -0.65893
10552        7   98923496   98963885     66      12  128458      0.11757   -2.6368e-16      0.11757
10095        7   98972298   99004226     55       9  129015      0.61707   -2.2204e-16      0.61707
11333        7   98992296   99006305     17       4  127235      0.28909   -2.7756e-16      0.28909
8896         7   99006243   99017239     26       7  126325      0.46955   -2.7756e-16      0.46955
26024        7   99014362   99045811     61      11  126164      -0.2872   -2.7756e-16      -0.2872
100526740    7   99014362   99063824     98      12  127255     -0.46974   -2.7756e-16     -0.46974
10898        7   99036563   99054996     41       7  128779     -0.68031   -2.2204e-16     -0.68031
9551         7   99055784   99063824     14       4  128159       -1.293   -2.2204e-16       -1.293
285989       7   99070476   99085408     19       7  130061     -0.31048   -2.7756e-16     -0.31048
84124        7   99084142   99097925     18       6  125322      -1.0973   -2.2204e-16      -1.0973
23660        7   99102273   99131445     42       9  127484         0.11   -2.6368e-16         0.11
221786       7   99143923   99156115      9       3  125282    -0.018746   -2.6368e-16    -0.018746
79027        7   99156034   99174076     32      10  125743     -0.68071   -2.2204e-16     -0.68071
100289187    7   99195702   99208456     18       5  127534     -0.85281   -2.2204e-16     -0.85281
221785       7   99214571   99275204     74      12  127055      -1.3906   -2.2204e-16      -1.3906
1577         7   99245813   99277636     40      12  127519      -1.2674   -2.2204e-16      -1.2674
100861540    7   99282302   99332819     97       5  129141      -1.3377   -2.2204e-16      -1.3377
1551         7   99302660   99332853     67       5  128755      -1.1428   -2.2204e-16      -1.1428
1576         7   99354583   99381811     22       9  126249      -1.4556   -2.2204e-16      -1.4556
64816        7   99425636   99463727     86       9  129723      0.15632    -2.498e-16      0.15632
81392        7   99473685   99474656      2       1  130644     -0.44201   -2.7756e-16     -0.44201
89122        7   99488030   99517223     59       6  130041      -1.6429   -2.2204e-16      -1.6429
349149       7   99520892   99531833     28       8  129106     -0.60618   -2.2204e-16     -0.60618
563          7   99564350   99573735     14       5  128161     -0.39208   -2.7756e-16     -0.39208
7586         7   99613204   99642803     46      10  128216     -0.62336   -2.2204e-16     -0.62336
7589         7   99647390   99662663     17       3  130281     0.035133   -2.6368e-16     0.035133
7551         7   99661470   99680171     31       8  128535     -0.60634   -2.2204e-16     -0.60634
10980        7   99686583   99689823      3       1  127836     -0.71405   -2.2204e-16     -0.71405
4176         7   99690351   99699563     21       4  130501     -0.39791   -2.7756e-16     -0.39791
9179         7   99699130   99704803     12       4  130577     -0.32165   -2.7756e-16     -0.32165
6878         7   99704693   99717481     19       5  126363      -0.7342   -2.2204e-16      -0.7342
245812       7   99717265   99723131      7       3  130489      0.50328   -2.2204e-16      0.50328
255374       7   99724317   99726121      2       1  130644      0.30618   -2.7756e-16      0.30618
389541       7   99746530   99751833      6       2  121942     -0.29509   -2.7756e-16     -0.29509
55262        7   99752043   99756338      3       2  130644     -0.13952    -2.498e-16     -0.13952
79690        7   99756865   99766373     13       4  130345      0.78167   -2.2204e-16      0.78167
221914       7   99767229   99774990      8       3  130260      0.23935    -2.498e-16      0.23935
10734        7   99775186   99812010     79       8  128650       1.0941   -2.2204e-16       1.0941
352954       7   99798276   99869855    125      15  128996       1.1232   -2.2204e-16       1.1232
79037        7   99816147   99819113     10       3  129795       1.2505   -2.2204e-16       1.2505
441272       7   99905325   99919819      6       2  130623      0.04805   -2.6368e-16      0.04805
29990        7   99955626   99965454     10       2  128907     -0.05466   -2.6368e-16     -0.05466
29992        7   99971068   99997722     34       6  126202      0.04054   -2.6368e-16      0.04054
55063        7   99998449  100027037     39       4  129466      0.28724   -2.7756e-16      0.28724
56257        7  100026321  100031749     11       3  120153      0.11836   -2.6368e-16      0.11836
402573       7  100054238  100062063      4       2  124303    -0.081052   -2.6368e-16    -0.081052
81628        7  100064142  100076902     20       4  127937      0.38546   -2.7756e-16      0.38546
222950       7  100081550  100092425     19       5  124028       1.0467   -2.2204e-16       1.0467
3268         7  100136834  100165843     30       5  129848      0.31804   -2.7756e-16      0.31804
100316904    7  100169851  100171487      3       2  117188      0.51511   -2.2204e-16      0.51511
4034         7  100171634  100183806     25       7  124516      0.38297   -2.7756e-16      0.38297
101927655    7  100171654  100172705      6       2  126047      0.86964   -2.2204e-16      0.86964
26261        7  100183840  100198740     15       6  128583      0.62853   -2.2204e-16      0.62853
5118         7  100199882  100205798      3       2  125921       0.3542   -2.7756e-16       0.3542
64598        7  100209725  100213003      5       1  130644      0.73791   -2.2204e-16      0.73791
7036         7  100218039  100240332     35       7  129615       2.7481   -4.4409e-16       2.7481
51412        7  100240720  100254084     15       6  128158       1.8408   -2.2204e-16       1.8408
2783         7  100271363  100276792      7       4  126864       3.1196   -4.4409e-16       3.1196
64599        7  100277130  100286870     27      10  126893       3.7949   -4.4409e-16       3.7949
10248        7  100303676  100305123      3       1  130644      0.75514   -2.2204e-16      0.75514
2056         7  100318423  100321323      6       3  127561       2.5395   -4.4409e-16       2.5395
7455         7  100331249  100395419    144      22  126797      0.38169   -2.7756e-16      0.38169
2050         7  100400187  100425143     69      12  127108       0.4625   -2.7756e-16       0.4625
56996        7  100450337  100464634     26       5  127363       2.3361   -4.4409e-16       2.3361
7205         7  100464950  100471076     14       6  128465       3.4007   -4.4409e-16       3.4007
51593        7  100472701  100486285     30       6  128052       2.4071   -4.4409e-16       2.4071
402682       7  100486344  100487339      2       1  130644       3.3017   -4.4409e-16       3.3017
43           7  100487615  100493754     14       6  129805       2.7651   -4.4409e-16       2.7651
4584         7  100547086  100611617     41      13  128343      0.44579   -2.7756e-16      0.44579
10071        7  100612904  100662230     90      13  129414     -0.22907    -2.498e-16     -0.22907
140453       7  100663364  100702140     95      14  128068      -1.3871   -2.2204e-16      -1.3871
81844        7  100728786  100733909     16       5  128472     -0.74529   -2.2204e-16     -0.74529
5054         7  100770370  100782547     41      10  127754       1.2209   -2.2204e-16       1.2209
1174         7  100797685  100804557     26       4  130644       0.8806   -2.2204e-16       0.8806
7425         7  100805790  100810862      4       2  121866      0.66077   -2.2204e-16      0.66077
375607       7  100813774  100823557     43       9  128139        2.164   -4.4409e-16        2.164
346606       7  100839010  100844302      9       3  129513       1.5672   -2.2204e-16       1.5672
8985         7  100849258  100861011     25       8  125860       1.0727   -2.2204e-16       1.0727
10467        7  100860985  100867471     19       4  130608      -1.2607   -2.2204e-16      -1.2607
24146        7  100875373  100882101     14       5  127127      -2.7498   -4.4409e-16      -2.7498
51024        7  100882893  100889009     10       4  126918      -1.6018   -2.2204e-16      -1.6018
64792        7  100956648  100965093     38       8  128513      0.54812   -2.2204e-16      0.54812
136227       7  101006101  101202304   1019      53  128698      0.89982   -2.2204e-16      0.89982
93408        7  101256605  101272576     53      12  124838     -0.85072   -2.2204e-16     -0.85072
1523         7  101459184  101927250   1149      60  128551      -1.3239   -2.2204e-16      -1.3239
10603        7  101928405  101962178     80      20  127737     -0.21233    -2.498e-16     -0.21233
729597       7  101986192  101997468      1       1  130644       2.3466   -4.4409e-16       2.3466
100289561    7  102004266  102036780     49       7  129238      0.11589   -2.6368e-16      0.11589
79706        7  102036804  102067129     79      11  126754     -0.15502    -2.498e-16     -0.15502
80228        7  102073977  102097268     58      14  127529       1.4691   -2.2204e-16       1.4691
54784        7  102096667  102105321     29       8  127980     -0.39269   -2.7756e-16     -0.39269
222229       7  102105335  102113615     46       8  129153      -1.1228   -2.2204e-16      -1.1228
5439         7  102113547  102119446     14       4  130644     -0.80807   -2.2204e-16     -0.80807
548644       7  102178365  102213107      1       1  130644      0.88066   -2.2204e-16      0.88066
222234       7  102389399  102449672     95      16  128987     -0.81187   -2.2204e-16     -0.81187
222235       7  102453308  102715288    376      24  128765      0.67681   -2.2204e-16      0.67681
10234        7  102553344  102585558     47       8  128096      0.21535    -2.498e-16      0.21535
58160        7  102613884  102619114     10       4  130395      0.23625    -2.498e-16      0.23625
83787        7  102715174  102740210     28      11  127436       2.1279   -4.4409e-16       2.1279
222236       7  102740023  102791081     74      12  128475        1.737   -2.2204e-16        1.737
9512         7  102937873  102970349     44      14  127319        1.038   -2.2204e-16        1.038
27000        7  102952921  102985320     51      12  127219       1.0252   -2.2204e-16       1.0252
5701         7  102984852  103009842     42       9  128776        1.434   -2.2204e-16        1.434
375611       7  102993177  103086624    200      27  129205      0.58373   -2.2204e-16      0.58373
5649         7  103112231  103629963   1969     105  127820      0.10338   -2.6368e-16      0.10338
