r.name	seqnames	start	end	width	strand	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	exon_gencodeID	exon_libdID	Class	meanExprs	NumTx	gencodeTx	MGI_Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
e666554	chr11	112291247	112292170	924	+	924	ENSG00000250303.3	ENSG00000250303	lincRNA	NA	283140	ENSE00002150401.1	e666554	InGen	0.830471440407127	1	ENST00000529938.1	RP11-356J5.12	-0.33403500922992	-0.41879188071015	-3.80029979358884	0.000358289229067996	0.0974111688507054	0.0860296889999832
e667604	chr11	114156337	114156434	98	+	98	ENSG00000109906.13	ENSG00000109906	protein_coding	NA	7704	ENSE00003606532.1	e667604	InGen	7.69795818406101	4	ENST00000335953.8;ENST00000541602.5;ENST00000392996.2;ENST00000539918.5	ZBTB16	0.537754662000797	-0.65543084567509	4.10014340656833	0.000134697175659886	0.0692571314310058	0.970848979076329
e667605	chr11	114186952	114187038	87	+	87	ENSG00000109906.13	ENSG00000109906	protein_coding	NA	7704	ENSE00003667676.1	e667605	InGen	6.6098519259982	4	ENST00000335953.8;ENST00000392996.2;ENST00000539918.5;ENST00000545851.5	ZBTB16	0.670275362951691	-1.02663663776046	5.31982137405647	1.88068358956867e-06	0.0241279405411241	4.7763033356724
e667607	chr11	114247198	114247365	168	+	168	ENSG00000109906.13	ENSG00000109906	protein_coding	NA	7704	ENSE00003533854.1	e667607	InGen	5.20481051515967	3	ENST00000335953.8;ENST00000392996.2;ENST00000535379.1	ZBTB16	0.516844763078887	-0.402739756894866	3.79199278893863	0.000367947154959478	0.0978119576471055	0.0613362197994496
e667612	chr11	114186952	114189764	2813	+	2813	ENSG00000109906.13	ENSG00000109906	protein_coding	NA	7704	ENSE00002237247.1	e667612	InGen	0.865745774174577	1	ENST00000541602.5	ZBTB16	0.591033456444465	1.03878995603114	4.49576597527881	3.52733031464693e-05	0.0433731973202761	2.13738386695669
e667625	chr11	114064412	114064568	157	+	157	ENSG00000109906.13	ENSG00000109906	protein_coding	NA	7704	ENSE00002223922.1	e667625	InGen	7.12502301528615	1	ENST00000539918.5	ZBTB16	0.561394307349698	-0.0890317843107743	3.87635845317361	0.000280478983170702	0.0892899834370658	0.289483228449282
e667639	chr11	114246790	114247365	576	+	576	ENSG00000109906.13	ENSG00000109906	protein_coding	NA	7704	ENSE00002216844.1	e667639	InGen	2.17114409512723	1	ENST00000535509.1	ZBTB16	0.563993315954824	0.0992495113882866	4.07267154128968	0.000147537385858409	0.0719623186427027	0.86532180253547
e669230	chr11	117842719	117842781	63	-	63	ENSG00000137726.16	ENSG00000137726	protein_coding	NA	53826	ENSE00003790185.1	e669230	InGen	46.1149369592622	16	ENST00000532984.1;ENST00000614497.5;ENST00000539526.5;ENST00000260282.8;ENST00000527717.5;ENST00000526014.5;ENST00000524656.5;ENST00000584394.5;ENST00000529335.6;ENST00000530956.6;ENST00000524841.5;ENST00000527429.5;ENST00000540359.6;ENST00000579486.5;ENST00000584230.1;ENST00000527053.1	FXYD6	-0.534179239749996	1.39457245881067	-4.14675960229333	0.000115342034701306	0.0661176888629434	1.01406690657144
e669283	chr11	117840344	117840368	25	-	25	ENSG00000137726.16	ENSG00000137726	protein_coding	NA	53826	ENSE00002151953.1	e669283	InGen	135.361393270685	1	ENST00000529335.6	FXYD6	-0.554294910469317	1.61679312645021	-3.78684635646734	0.000374055356029961	0.0978119576471055	-0.0941178034113141
e669344	chr11	117842719	117842784	66	-	66	ENSG00000137726.16	ENSG00000137726	protein_coding	NA	53826	ENSE00002148761.1	e669344	InGen	44.0232139799022	1	ENST00000534125.1	FXYD6	-0.53358232867846	1.39470052421084	-4.14270543070173	0.000116912291867877	0.0664126908300341	1.00145743716912
e669652	chr11	118145057	118145229	173	-	173	ENSG00000177098.8	ENSG00000177098	protein_coding	NA	6330	ENSE00001286239.1	e669652	InGen	7.26037029495638	1	ENST00000324727.8	SCN4B	0.607106629212541	-0.137107634458851	3.77329171039822	0.000390612295867006	0.0982671798114321	-0.0123693362399013
e669798	chr11	118264096	118264386	291	-	291	ENSG00000149573.8	ENSG00000149573	protein_coding	NA	10205	ENSE00002194636.1	e669798	InGen	0.529174326499101	1	ENST00000527282.1	MPZL2	1.29782921923985	-3.56511431145861	3.77619726381071	0.000387005021385239	0.0982671798114321	-0.619952727529299
e671785	chr11	119112700	119112874	175	+	175	ENSG00000172375.12	ENSG00000172375	protein_coding	NA	9854	ENSE00001258025.1	e671785	InGen	6.81706939573006	2	ENST00000336702.7;ENST00000528586.1	C2CD2L	-0.229421636838577	0.162904940185258	-3.85568706434338	0.000299847249777736	0.091257804280206	0.211682685717519
e671804	chr11	119112700	119113988	1289	+	1289	ENSG00000172375.12	ENSG00000172375	protein_coding	NA	9854	ENSE00002155633.1	e671804	InGen	1.91580523695291	1	ENST00000525598.1	C2CD2L	-0.24589194813845	1.2234071287738	-4.38632306444595	5.13618470173972e-05	0.0493613653748058	1.77648678401222
e674527	chr11	124891666	124893025	1360	-	1360	ENSG00000154133.14	ENSG00000154133	protein_coding	NA	54538	ENSE00002156253.1	e674527	InGen	0.266327816783697	1	ENST00000534407.5	ROBO4	0.583794710719061	-1.61972223679494	4.98640829285296	6.27827312371812e-06	0.0310905316980791	3.55705140722877
e678155	chr12	174616	174910	295	+	295	ENSG00000120645.11	ENSG00000120645	protein_coding	NA	440073	ENSE00002282791.1	e678155	InGen	3.08691039766911	1	ENST00000537151.1	IQSEC3	0.435394496116248	-0.419734143782558	5.29752600066079	2.03997978874078e-06	0.0241279405411241	4.77417207771584
e681010	chr12	2794953	2795244	292	+	292	ENSG00000004478.7	ENSG00000004478	protein_coding	NA	2288	ENSE00000802791.3	e681010	InGen	6.60684453950643	1	ENST00000001008.5	FKBP4	0.310652261671019	0.744335647828978	4.00949753840776	0.000181709846612706	0.0770655896036464	0.632537114477421
e681020	chr12	2795069	2795244	176	+	176	ENSG00000004478.7	ENSG00000004478	protein_coding	NA	2288	ENSE00002231073.1	e681020	InGen	10.8688523840568	1	ENST00000543769.1	FKBP4	0.314132067880838	0.732172455987185	4.00456573116841	0.000184677704924023	0.0776495703899296	0.618310739452845
e681023	chr12	2795140	2795244	105	+	105	ENSG00000004478.7	ENSG00000004478	protein_coding	NA	2288	ENSE00003772044.1	e681023	InGen	17.2225315492555	1	ENST00000630279.1	FKBP4	0.304053851858472	0.664266309587544	3.85529511467491	0.000300226633174625	0.091257804280206	0.175152517864611
e681348	chr12	3041437	3044950	3514	+	3514	ENSG00000250899.3	ENSG00000250899	lincRNA	NA	NA	ENSE00002302855.2	e681348	InGen	0.0810241907356221	1	ENST00000513358.3	RP11-253E3.3	0.884766960592273	-2.04626781649568	5.37702463983757	1.52594597093822e-06	0.0226698348307509	4.51436789829219
e681359	chr12	3083653	3083719	67	+	67	ENSG00000011105.11	ENSG00000011105	protein_coding	NA	10867	ENSE00001265639.1	e681359	InGen	2.15536450499093	2	ENST00000444315.6;ENST00000011898.9	TSPAN9	0.740993866254255	-2.98843474251075	4.99679267043361	6.04909477117936e-06	0.0307234752400682	2.87660692327049
e681374	chr12	3083653	3084210	558	+	558	ENSG00000011105.11	ENSG00000011105	protein_coding	NA	10867	ENSE00002235447.1	e681374	InGen	0.448400278339464	1	ENST00000539631.1	TSPAN9	0.593858676988773	-2.15587002211505	4.68248705086085	1.84272624297813e-05	0.0390879414164104	2.46961342781218
e682206	chr12	6124421	6124675	255	-	255	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00002263229.1	e682206	InGen	5.68088763647633	1	ENST00000261405.9	VWF	0.597870875033093	0.299487923871097	4.1774363129372	0.000104104619775331	0.0637504640452776	1.17348479433778
e682208	chr12	6121174	6121338	165	-	165	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00003572450.1	e682208	InGen	10.8646418183098	3	ENST00000261405.9;ENST00000538635.5;ENST00000321023.5	VWF	0.504146086390265	0.626294661112559	4.29891150856801	6.9151808553485e-05	0.0550358869190738	1.53260457903984
e682209	chr12	6110866	6110968	103	-	103	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00003688884.1	e682209	InGen	10.9161645059858	3	ENST00000261405.9;ENST00000538635.5;ENST00000321023.5	VWF	0.585988550930909	-0.0426882461678205	4.24983762174788	8.16280637515907e-05	0.0585603342668605	1.40971568145651
e682210	chr12	6110374	6110582	209	-	209	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00003586501.1	e682210	InGen	10.8040671384226	2	ENST00000261405.9;ENST00000321023.5	VWF	0.486178151483375	0.95832351891948	3.95141748537651	0.000219778096712787	0.0815420191289742	0.441076044262909
e682212	chr12	6075335	6075551	217	-	217	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001682720.1	e682212	InGen	8.38825251946761	1	ENST00000261405.9	VWF	0.52209880951655	0.616744949538305	4.07322705581224	0.000147266392565486	0.0719623186427027	0.835676182493084
e682213	chr12	6073619	6073741	123	-	123	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001640051.1	e682213	InGen	7.38156807622982	1	ENST00000261405.9	VWF	0.481868916863508	-0.440508664572746	3.88234775466282	0.000275095922760992	0.0884004445596766	0.320122922270616
e682217	chr12	6064246	6064384	139	-	139	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001645253.1	e682217	InGen	8.53755282879207	1	ENST00000261405.9	VWF	0.497305017544699	0.00972074308033754	4.02773842750718	0.000171127759217552	0.0750927188617172	0.730265793006536
e682219	chr12	6057849	6058044	196	-	196	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001640163.1	e682219	InGen	5.29421676405974	1	ENST00000261405.9	VWF	0.54320441696504	-0.207727179227042	3.90913396489365	0.000252213722154201	0.084736599007258	0.388620181667455
e682220	chr12	6056857	6057072	216	-	216	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001727074.1	e682220	InGen	1.85711750165495	1	ENST00000261405.9	VWF	0.667733207707162	-1.63420572296307	4.80115001447743	1.21363075903638e-05	0.0390879414164104	3.01754783421967
e682221	chr12	6052543	6052783	241	-	241	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00000936967.1	e682221	InGen	4.98049696746004	1	ENST00000261405.9	VWF	0.490525469541524	0.0234911893420017	4.13876411622511	0.000118458665257904	0.0666628332934396	1.06535781695067
e682223	chr12	6044291	6044451	161	-	161	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00000936969.1	e682223	InGen	9.49896411746958	1	ENST00000261405.9	VWF	0.488552332641172	0.360588355911333	4.04333564441843	0.000162553482340566	0.0742105558623929	0.757668348990995
e682229	chr12	6025580	6025693	114	-	114	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001731504.1	e682229	InGen	11.4065650790246	1	ENST00000261405.9	VWF	0.480661938112504	0.141060774388493	3.75634136400593	0.000412307884125686	0.0996809021227831	-0.0792507494695478
e682233	chr12	6018365	6019743	1379	-	1379	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001749068.1	e682233	InGen	5.3830189045582	1	ENST00000261405.9	VWF	0.490404757124414	2.66125919409081	4.03888085611946	0.000164959143551817	0.0744606871267231	0.605309445271069
e682235	chr12	6016516	6016656	141	-	141	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001646337.1	e682235	InGen	9.89848047304788	1	ENST00000261405.9	VWF	0.581416451523919	0.248109728796062	4.3109001455187	6.63976181720644e-05	0.0544231511706887	1.58691068311329
e682236	chr12	6016089	6016232	144	-	144	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001603271.1	e682236	InGen	9.23902636546391	1	ENST00000261405.9	VWF	0.579770086420478	0.173687974548284	4.45618839936683	4.04246740085549e-05	0.0459026035597141	2.04736615560754
e682237	chr12	6013481	6013645	165	-	165	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00000936983.1	e682237	InGen	9.49415902765891	1	ENST00000261405.9	VWF	0.507272578882853	0.39879751071063	3.79897535119851	0.000359812579869028	0.0975087916670155	0.0267282314475077
e682241	chr12	5994415	5994607	193	-	193	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00000866874.1	e682241	InGen	8.16304020042639	1	ENST00000261405.9	VWF	0.542491643175445	0.431034504391877	4.13116669565774	0.000121495565869764	0.0670916502703369	1.02154532852072
e682270	chr12	5993880	5993934	55	-	55	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00002305511.1	e682270	InGen	10.672141020847	1	ENST00000538635.5	VWF	0.577284508634867	-1.05630843723739	3.88683137650657	0.000271131338360848	0.0880076435980157	0.350378536877006
e682273	chr12	6019528	6019743	216	-	216	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00002265533.1	e682273	InGen	6.01939431030909	1	ENST00000539641.1	VWF	0.489013413474672	0.106213513753543	4.13129480949426	0.00012144373607629	0.0670916502703369	1.0363817417076
e682274	chr12	6124421	6124670	250	-	250	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00001184496.1	e682274	InGen	5.79450538920586	2	ENST00000321023.5;ENST00000538563.1	VWF	0.597870875033093	0.299487923871097	4.1774363129372	0.000104104619775331	0.0637504640452776	1.17348479433778
e682284	chr12	6121177	6121338	162	-	162	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00002292012.1	e682284	InGen	10.9318453031043	1	ENST00000538563.1	VWF	0.499862623391121	0.610418708080383	4.30913488519752	6.67963618761355e-05	0.0546244101535232	1.56555836420706
e682285	chr12	6124421	6124674	254	-	254	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00002230222.1	e682285	InGen	5.70325333583254	1	ENST00000545906.1	VWF	0.597870875033093	0.299487923871097	4.1774363129372	0.000104104619775331	0.0637504640452776	1.17348479433778
e682286	chr12	6122706	6123196	491	-	491	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00002211096.1	e682286	InGen	1.5994940879704	1	ENST00000545906.1	VWF	0.529922259528528	-0.570565964160704	4.13183274529521	0.000121226341991518	0.0670916502703369	1.06459295545214
e682287	chr12	6124421	6124665	245	-	245	ENSG00000110799.13	ENSG00000110799	protein_coding	NA	7450	ENSE00002203138.1	e682287	InGen	5.91276060123047	1	ENST00000540192.1	VWF	0.597870875033093	0.299487923871097	4.1774363129372	0.000104104619775331	0.0637504640452776	1.17348479433778
e686855	chr12	8936856	8936964	109	+	109	ENSG00000111752.10	ENSG00000111752	protein_coding	NA	1911	ENSE00003541109.1	e686855	InGen	7.51804244757175	5	ENST00000543824.5;ENST00000433083.6;ENST00000544916.5;ENST00000540574.5;ENST00000535510.1	PHC1	-0.267247391140068	-0.345630060755997	-3.80826054876041	0.000349262543480267	0.0963105644840598	0.104002147348074
e687820	chr12	10166712	10166957	246	-	246	ENSG00000173391.8	ENSG00000173391	protein_coding	NA	4973	ENSE00003690051.1	e687820	InGen	3.12859093367872	8	ENST00000309539.7;ENST00000544577.5;ENST00000543993.5;ENST00000545927.5;ENST00000432556.6;ENST00000539518.5;ENST00000339968.6;ENST00000543414.1	OLR1	-0.948560513482388	-0.914806735607158	-4.119242719907	0.000126414407145084	0.0679385593956637	1.02860481555097
e687821	chr12	10160786	10160925	140	-	140	ENSG00000173391.8	ENSG00000173391	protein_coding	NA	4973	ENSE00001209326.1	e687821	InGen	1.93307973274857	5	ENST00000309539.7;ENST00000545927.5;ENST00000539518.5;ENST00000538745.5;ENST00000339968.6	OLR1	-0.957455625282974	-2.46711446868279	-3.77156835503409	0.000392767075517695	0.0982671798114321	-0.0506687217049873
e687850	chr12	10166712	10166949	238	-	238	ENSG00000173391.8	ENSG00000173391	protein_coding	NA	4973	ENSE00002248843.1	e687850	InGen	3.18122609849263	1	ENST00000538745.5	OLR1	-0.943061734019171	-0.934215573123198	-4.09577356557073	0.000136664746355351	0.069611868284405	0.958911178919511
e687858	chr12	10166712	10167168	457	-	457	ENSG00000173391.8	ENSG00000173391	protein_coding	NA	4973	ENSE00002214303.1	e687858	InGen	1.79748592020889	1	ENST00000538873.1	OLR1	-0.978554695594049	-0.823140538173817	-4.15826542982394	0.000110996013013912	0.0651987288963927	1.14508837207844
e687859	chr12	10160867	10160925	59	-	59	ENSG00000173391.8	ENSG00000173391	protein_coding	NA	4973	ENSE00002307183.1	e687859	InGen	2.89479979462396	1	ENST00000538873.1	OLR1	-0.93315309343814	-3.05538244162119	-3.82540684442579	0.000330556265504935	0.0940918958111383	-0.0475464848339806
e687863	chr12	10160878	10160925	48	-	48	ENSG00000173391.8	ENSG00000173391	protein_coding	NA	4973	ENSE00002212052.1	e687863	InGen	3.26451212967111	1	ENST00000543414.1	OLR1	-0.966714684889727	-3.13883158676023	-4.10272966308748	0.000133545619636505	0.0692571314310058	0.622035897411559
e688207	chr12	10408912	10409010	99	-	99	ENSG00000183542.5	ENSG00000183542	protein_coding	NA	8302	ENSE00003634055.1	e688207	InGen	2.55836956927929	12	ENST00000539300.5;ENST00000543812.5;ENST00000586581.5;ENST00000591546.5;ENST00000590131.5;ENST00000588263.5;ENST00000588447.5;ENST00000590323.5;ENST00000539370.5;ENST00000585507.5;ENST00000591937.1;ENST00000309384.2	KLRC4	-0.524445719516051	-2.08488507077528	-3.94029789600878	0.000227895387306333	0.0822687856164934	0.405188644690606
e693276	chr12	26124519	26124582	64	-	64	ENSG00000123095.5	ENSG00000123095	protein_coding	NA	79365	ENSE00003584720.1	e693276	InGen	29.4248127025512	2	ENST00000242728.4;ENST00000541271.1	BHLHE41	-0.243755408700119	0.888744831859307	-3.94203601605837	0.00022660778283299	0.0822687856164934	0.41892488193078
e693629	chr12	27028285	27028429	145	+	145	ENSG00000152944.8	ENSG00000152944	protein_coding	NA	9412	ENSE00002307771.1	e693629	InGen	7.83706347802616	1	ENST00000546323.5	MED21	0.272987515657442	0.148603312802874	3.79528148425017	0.000364094125478219	0.0978096670666041	0.0339585973818828
e695383	chr12	31117420	31117471	52	-	52	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00002251425.1	e695383	InGen	2.24136322510182	2	ENST00000542490.5;ENST00000391394.3	OVOS2	-1.68470168129779	-3.98921558704563	-4.63168658146471	2.20092573513653e-05	0.0390879414164104	1.15330083588696
e695384	chr12	31116357	31116469	113	-	113	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00003462751.1	e695384	InGen	1.49225625208588	4	ENST00000542490.5;ENST00000398963.8;ENST00000391394.3;ENST00000632817.1	OVOS2	-1.57796445596537	-3.41306285730177	-5.08019949019423	4.48326607408143e-06	0.0289635716929176	2.79815665148436
e695388	chr12	31112981	31113083	103	-	103	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00002103336.1	e695388	InGen	1.66714872320093	4	ENST00000542490.5;ENST00000542925.5;ENST00000398963.8;ENST00000391394.3	OVOS2	-1.5942023396071	-3.32442179060798	-4.69058631882057	1.79115431426078e-05	0.0390879414164104	1.7713845960866
e695390	chr12	31111652	31111809	158	-	158	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00002261928.1	e695390	InGen	0.880900308651143	1	ENST00000542490.5	OVOS2	-1.89200211603921	-3.74727852004667	-4.91060659732007	8.22996081210178e-06	0.0366799065944361	2.07351915498808
e695391	chr12	31116357	31116460	104	-	104	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00002241832.1	e695391	InGen	1.53346507165005	1	ENST00000542925.5	OVOS2	-1.52905425104383	-3.45995545341612	-4.92955122977894	7.69258680134197e-06	0.0358019566514288	2.36864797219338
e695395	chr12	31111657	31111809	153	-	153	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00002135767.1	e695395	InGen	0.909687900437128	2	ENST00000542925.5;ENST00000398963.8	OVOS2	-1.89200211603921	-3.74727852004667	-4.91060659732007	8.22996081210178e-06	0.0366799065944361	2.07351915498808
e695434	chr12	31111659	31112288	630	-	630	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00002233481.1	e695434	InGen	0.436740809373546	1	ENST00000391394.3	OVOS2	-1.9922458765829	-2.86495181112272	-5.27268882326364	2.23312869964127e-06	0.0241279405411241	3.79566196764702
e695466	chr12	31112992	31113083	92	-	92	ENSG00000177359.17	ENSG00000177359	protein_coding	NA	144203	ENSE00003775766.1	e695466	InGen	1.72202543127822	1	ENST00000632817.1	OVOS2	-1.57473325586042	-3.42920382540286	-4.73578973165834	1.5282287797572e-05	0.0390879414164104	1.8225230406711
e703614	chr12	50080498	50080727	230	+	230	ENSG00000110881.11	ENSG00000110881	protein_coding	NA	41	ENSE00000837640.1	e703614	InGen	5.69286240312198	1	ENST00000228468.8	ASIC1	-0.281355816670849	0.345592380133738	-3.82549527308453	0.000330462333298503	0.0940918958111383	0.111010013968026
e703626	chr12	50080498	50080589	92	+	92	ENSG00000110881.11	ENSG00000110881	protein_coding	NA	41	ENSE00003594005.1	e703626	InGen	13.0417672213971	5	ENST00000447966.6;ENST00000550558.5;ENST00000453327.7;ENST00000552438.5;ENST00000552633.2	ASIC1	-0.285297842409539	0.219928838540287	-4.02414588878162	0.000173163701125805	0.0753913236389719	0.710257652138436
e703755	chr12	50103819	50104091	273	+	273	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00002340349.1	e703755	InGen	2.36743227758554	1	ENST00000301149.7	GPD1	-0.599290957973887	-0.856986144432825	-4.74512626598179	1.47883172810151e-05	0.0390879414164104	2.94678174343863
e703756	chr12	50104574	50104751	178	+	178	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00003607132.1	e703756	InGen	11.46672038148	6	ENST00000301149.7;ENST00000547964.5;ENST00000551939.5;ENST00000547190.5;ENST00000548814.1;ENST00000548152.1	GPD1	-0.486222887807007	0.851027914602548	-4.09990405654277	0.000134804232823217	0.0692571314310058	0.901985879159501
e703757	chr12	50105548	50105688	141	+	141	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00003511179.1	e703757	InGen	9.06599362016885	4	ENST00000301149.7;ENST00000547964.5;ENST00000547190.5;ENST00000548152.1	GPD1	-0.510376633227043	0.114645423544055	-4.58078639464175	2.62776663926858e-05	0.0390879414164104	2.44495875710902
e703763	chr12	50103982	50104091	110	+	110	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00002344460.1	e703763	InGen	5.8387542521666	1	ENST00000547964.5	GPD1	-0.602551402727062	-0.868627429360036	-4.75458760949512	1.43036944394627e-05	0.0390879414164104	2.97559819572664
e703767	chr12	50106288	50106387	100	+	100	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00002361739.1	e703767	InGen	11.6704260073494	1	ENST00000547964.5	GPD1	-0.465643842782537	0.00823189613078658	-4.09389627490788	0.000137518527119066	0.069611868284405	0.930507929761602
e703768	chr12	50104008	50104091	84	+	84	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00003666518.1	e703768	InGen	7.63494450878475	3	ENST00000551939.5;ENST00000547190.5;ENST00000548814.1	GPD1	-0.599854850155078	-0.870849055796995	-4.73267981403118	1.54503825033047e-05	0.0390879414164104	2.90640453939673
e703770	chr12	50105548	50106042	495	+	495	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00002333389.1	e703770	InGen	2.86717403658982	1	ENST00000551939.5	GPD1	-0.497318684338928	0.283008772305022	-4.66036341663302	1.99111040664848e-05	0.0390879414164104	2.69749678653805
e703779	chr12	50105617	50105688	72	+	72	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00002350978.1	e703779	InGen	12.4086694402195	1	ENST00000548814.1	GPD1	-0.466961334372863	-0.423800107196671	-4.12877420841268	0.000122467413707403	0.067368678735713	1.05023123389329
e703790	chr12	50105146	50105688	543	+	543	ENSG00000167588.12	ENSG00000167588	protein_coding	NA	2819	ENSE00002378310.1	e703790	InGen	2.43829254609123	1	ENST00000550172.1	GPD1	-0.513025108156548	0.170505251790978	-4.61293243097131	2.34966657345647e-05	0.0390879414164104	2.54697188825076
e704105	chr12	50475526	50479996	4471	+	4471	ENSG00000161813.21	ENSG00000161813	protein_coding	NA	113251	ENSE00001377057.2	e704105	InGen	4.18428758617339	1	ENST00000293618.12	LARP4	0.209549574898869	4.19937393023737	4.22560995814768	8.85673418411738e-05	0.0601384966519611	1.12211897603361
e704153	chr12	50475526	50480004	4479	+	4479	ENSG00000161813.21	ENSG00000161813	protein_coding	NA	113251	ENSE00002105635.1	e704153	InGen	4.17682712807328	1	ENST00000398473.6	LARP4	0.209527410138971	4.19937912771499	4.22510044144888	8.87192518270412e-05	0.0601384966519611	1.12049604703348
e705063	chr12	51244558	51246119	1562	-	1562	ENSG00000170545.16	ENSG00000170545	protein_coding	NA	57228	ENSE00003497111.1	e705063	InGen	0.252215905180967	1	ENST00000603798.5	SMAGP	0.816193188994418	-1.73433823739099	4.30346807464061	6.80921846894983e-05	0.0548042177224393	1.50236636012226
e705067	chr12	51245351	51246119	769	-	769	ENSG00000170545.16	ENSG00000170545	protein_coding	NA	57228	ENSE00003670604.1	e705067	InGen	0.479746702157628	2	ENST00000380103.4;ENST00000398453.7	SMAGP	0.803665240065265	-1.83393444970286	4.16238178650312	0.000109480024679945	0.0651588515083863	1.07891336704943
e705074	chr12	51245388	51246119	732	-	732	ENSG00000170545.16	ENSG00000170545	protein_coding	NA	57228	ENSE00003688700.1	e705074	InGen	0.500848922069024	1	ENST00000603864.5	SMAGP	0.801647502403318	-1.84469870049493	4.17284205891569	0.000105717347958907	0.0639957901778407	1.10773097873946
e705079	chr12	51245745	51246119	375	-	375	ENSG00000170545.16	ENSG00000170545	protein_coding	NA	57228	ENSE00003648288.1	e705079	InGen	0.512333619804586	1	ENST00000605627.1	SMAGP	0.808277111168089	-2.72153583867993	4.00208248940884	0.000186189720807787	0.0778264301922818	0.436764307466254
e705736	chr12	51920759	51921069	311	+	311	ENSG00000139567.12	ENSG00000139567	protein_coding	NA	94	ENSE00002243678.2	e705736	InGen	1.45022316381586	1	ENST00000388922.8	ACVRL1	0.502393970020664	-1.27783248383581	3.9417973710957	0.000226784155660179	0.0822687856164934	0.499138349102731
e705748	chr12	51920759	51923359	2601	+	2601	ENSG00000139567.12	ENSG00000139567	protein_coding	NA	94	ENSE00002414068.1	e705748	InGen	0.812538328906847	1	ENST00000550683.5	ACVRL1	0.537015617101877	0.94632911757305	4.38045777140003	5.24011524127648e-05	0.0498311619866982	1.77297105379058
e709484	chr12	54418981	54419460	480	-	480	ENSG00000161638.10	ENSG00000161638	protein_coding	NA	3678	ENSE00001059349.4	e709484	InGen	0.344971575332641	1	ENST00000293379.8	ITGA5	0.676883217784059	-2.8984986487691	4.35324130694544	5.74975953223047e-05	0.0515094663622305	1.2856586197623
e709537	chr12	54418981	54419220	240	-	240	ENSG00000161638.10	ENSG00000161638	protein_coding	NA	3678	ENSE00001552596.3	e709537	InGen	0.658671936025908	1	ENST00000435631.6	ITGA5	0.708341961931678	-3.01352293422204	4.45451962031014	4.06572639726505e-05	0.046020150696662	1.52229157735814
e709549	chr12	54418981	54419127	147	-	147	ENSG00000161638.10	ENSG00000161638	protein_coding	NA	3678	ENSE00002371375.1	e709549	InGen	0.897752660338102	1	ENST00000553071.1	ITGA5	0.682238690877038	-3.27054850750447	4.07298094557953	0.000147386391621607	0.0719623186427027	0.422079261202739
